Ticker,Name,Website,DNBExchange,DNBTicker,NaicsSector,NaicsIndustry,KeyPrincipal,DetailLink,Description
07/20/2011 00:00:00,Under Armour and 2011 Pac-10 Player of the Year Derrick Williams Agree to Multi-Year Partnership,
07/07/2011 00:00:00,"Under Armour, Inc. To Report Second Quarter 2011 Earnings and Webcast Conference Call",
06/01/2011 00:00:00,"UNDER ARMOUR, Inc. to Provide Live Webcast of Investor Day Meeting",
05/04/2011 00:00:00,"Under Armour's 2011 ""Power in Pink"" She's a Fighter® Campaign Celebrates Women's Courageous Fight Against Breast Cancer",
04/26/2011 00:00:00,Under Armour Reports First Quarter Net Revenues Growth of 36% and Diluted EPS Growth of 64%; Raises 2011 Outlook,
04/12/2011 00:00:00,"Under Armour, Inc. To Report First Quarter 2011 Earnings and Webcast Conference Call",
04/11/2011 00:00:00,Under Armour Announces Mark Dowley to Transition to Advisory Role with the Company,
03/08/2011 00:00:00,Under Armour and Tottenham Announce Technical Sponsorship and Global Partnership,
03/01/2011 00:00:00,"Under Armour, Inc. to Present at the Bank of America Merrill Lynch 2011 Consumer Conference",
02/25/2011 00:00:00,Under Armour Signs Multi-Year Partnership with All-American Julio Jones,
02/23/2011 00:00:00,Under Armour Signs 2010 Heisman Trophy Winner Cam Newton to Multi-Year Deal,
02/14/2011 00:00:00,"Under Armour Named Official Performance Footwear Supplier
of Major League Baseball",
01/27/2011 00:00:00,Under Armour Launches Groundbreaking Performance Cotton Collection,
01/27/2011 00:00:00,Under Armour Reports Fourth Quarter Net Revenues Growth of 36% and Diluted EPS Growth of 47%; Raises 2011 Outlook,
01/10/2011 00:00:00,"Under Armour, Inc. To Report Fourth Quarter 2010 Earnings and Webcast Conference Call",
01/10/2011 00:00:00,"Under Armour Names Mark Dowley Executive Vice President, Global Brand and President of International",
11/08/2010 00:00:00,Under Armour and Three-Time Super Bowl Champion Tom Brady Form Multi-Year Partnership,
10/26/2010 00:00:00,Under Armour Reports Third Quarter 2010 Net Revenues Growth of 22%; Raises Net Revenues and EPS Outlook for the Full Year; Provides Initial 2011 Outlook,
10/07/2010 00:00:00,"Under Armour, Inc. To Report Third Quarter 2010 Earnings and Webcast Conference Call",
09/08/2010 00:00:00,"Under Armour, Inc. to Present at Goldman Sachs Global Retailing Conference",
07/27/2010 00:00:00,Under Armour Reports Second Quarter 2010 Net Revenue Growth of 24% Driven by 34% Apparel and 60% Direct-to-Consumer Growth; Raises Net Revenue and EPS Outlook for the Full Year,
07/12/2010 00:00:00,Under Armour Announces Resignation of President David McCreight,
07/06/2010 00:00:00,"Under Armour, Inc. To Report Second Quarter 2010 Earnings and Webcast Conference Call",
06/09/2010 00:00:00,"Under Armour, Inc. To Present At William Blair & Company 30th Annual Growth Stock Conference",
05/18/2010 00:00:00,"Under Armour Gears Up For The 2010 ""Power In Pink"" She's A Fighter&#153; Campaign",
04/27/2010 00:00:00,Under Armour Reports First Quarter 2010 Net Revenue Growth of 15% and EPS Growth of 75%; Raises Net Revenue and EPS Outlook for the Full Year,
04/05/2010 00:00:00,"Under Armour, Inc. To Report First Quarter 2010 Earnings and Webcast Conference Call",
03/02/2010 00:00:00,"UNDER ARMOUR, INC. TO PRESENT AT THE BANK OF AMERICA MERRILL LYNCH 2010 CONSUMER CONFERENCE",
01/28/2010 00:00:00,Under Armour Reports 24% Top Line Growth and 76% Diluted EPS Growth for the Fourth Quarter,
01/06/2010 00:00:00,"Under Armour, Inc. To Report Fourth Quarter 2009 Earnings and Webcast Conference Call",
12/07/2009 00:00:00,UNDER ARMOUR NAMED OFFICIAL OUTFITTER OF BOSTON COLLEGE ATHLETICS,
10/27/2009 00:00:00,UNDER ARMOUR REPORTS THIRD QUARTER 2009 TOP LINE GROWTH OF 16%; RAISES NET REVENUES AND EPS OUTLOOK FOR THE FULL YEAR,
10/05/2009 00:00:00,"Under Armour, Inc. To Report Third Quarter 2009 Earnings and Webcast Conference Call",
09/02/2009 00:00:00,"UNDER ARMOUR, INC. TO PRESENT AT GOLDMAN SACHS GLOBAL RETAILING CONFERENCE",
07/28/2009 00:00:00,"UNDER ARMOUR REPORTS SECOND QUARTER 2009 TOP LINE GROWTH OF 5%, HIGHLIGHTED BY 16% GROWTH IN APPAREL NET REVENUES",
07/06/2009 00:00:00,"Under Armour, Inc. To Report Second Quarter 2009 Earnings and Webcast Conference Call",
04/28/2009 00:00:00,UNDER ARMOUR REPORTS FIRST QUARTER 2009 TOP LINE GROWTH OF 27% AND EPS GROWTH OF 33%,
04/03/2009 00:00:00,"Under Armour, Inc. To Report First Quarter 2009 Earnings and Webcast Conference Call",
03/03/2009 00:00:00,"UNDER ARMOUR, INC. TO PRESENT AT BANK OF AMERICA AND MERRILL LYNCH CONSUMER CONFERENCE",
01/29/2009 00:00:00,UNDER ARMOUR REPORTS 20% TOP LINE GROWTH FOR THE FULL YEAR WITH 3% GROWTH FOR THE FOURTH QUARTER,
01/14/2009 00:00:00,UNDER ARMOUR ANNOUNCES PRELIMINARY FINANCIAL RESULTS FOR FOURTH QUARTER AND FULL YEAR 2008,
12/11/2008 00:00:00,"UNDER ARMOUR UNVEILS NEW ""ATHLETES RUN"" ADVERTISING CAMPAIGN, LAUNCHING BRAND'S FIRST-EVER RUN FOOTWEAR AT RETAIL ON 1/31/09",
10/28/2008 00:00:00,UNDER ARMOUR REPORTS 24% TOP LINE GROWTH AND 28% EPS GROWTH FOR THE THIRD QUARTER,
10/06/2008 00:00:00,"Under Armour, Inc. To Report Third Quarter 2008 Earnings and Webcast Conference Call",
09/15/2008 00:00:00,"UNDER ARMOUR, INC. TO PRESENT AT THOMAS WEISEL PARTNERS CONSUMER CONFERENCE",
09/02/2008 00:00:00,UNDER ARMOUR NAMED EXCLUSIVE OFFICIAL OUTFITTER OF UNIVERSITY OF MARYLAND ATHLETICS,
08/24/2008 00:00:00,UNDER ARMOUR CONGRATULATES ACHIEVEMENTS OF ITS WORLD-CLASS US ATHLETES,
08/13/2008 00:00:00,UNDER ARMOUR AND BASEBALL FACTORY ANNOUNCE ROSTERS FOR 2008 UNDER ARMOUR ALL-AMERICA BASEBALL GAME,
08/08/2008 00:00:00,UNDER ARMOUR® APPOINTS ANTHONY DEERING TO THE BOARD OF DIRECTORS,
07/29/2008 00:00:00,UNDER ARMOUR REPORTS 30% TOP LINE GROWTH FOR THE SECOND QUARTER; RAISES FULL YEAR 2008 OPERATING INCOME OUTLOOK,
07/08/2008 00:00:00,"Under Armour, Inc. To Report Second Quarter 2008 Earnings and Webcast Conference Call",
07/01/2008 00:00:00,UNDER ARMOUR® APPOINTS DAVID McCREIGHT TO PRESIDENT,
06/23/2008 00:00:00,The Top Collegiate Bass Fishing Teams to Compete for the Fourth Annual Under Armour® College Bass National Championship,
05/23/2008 00:00:00,WRIGLEY FIELD TO HOST THE 2008 UNDER ARMOUR ALL-AMERICA BASEBALL GAME,
05/23/2008 00:00:00,"Under Armour, Inc. To Webcast Investor Meeting",
05/22/2008 00:00:00,2008 UNDER ARMOUR ALL-AMERICA LACROSSE TEAMS ANNOUNCED,
05/14/2008 00:00:00,"UNDER ARMOUR OPENS ITS SECOND BRANDED RETAIL STORE IN AURORA, IL",
05/08/2008 00:00:00,Coaches For Under Armour All-America Lacrosse Classic Selected,
04/29/2008 00:00:00,UNDER ARMOUR REPORTS 27% TOP LINE GROWTH FOR THE FIRST QUARTER; FIRST QUARTER DILUTED EPS OF $0.06; COMPANY'S PREVIOUS OUTLOOK WAS $0.03 TO $0.05 FOR THE FIRST HALF,
04/08/2008 00:00:00,UNDER ARMOUR AND UNIVERSITY OF UTAH ATHLETICS ANNOUNCE OFFICIAL OUTFITTER AGREEMENT FOR UTE FOOTBALL,
04/07/2008 00:00:00,"Under Armour, Inc. To Report First Quarter 2008 Earnings and Webcast Conference Call",
04/02/2008 00:00:00,"UNDER ARMOUR PARTNERS WITH INTERCOLLEGIATE WOMEN'S LACROSSE COACHES ASSOCIATION, INC.",
03/26/2008 00:00:00,THIRD ANNUAL UNDER ARMOUR ALL-AMERICA LACROSSE CLASSIC FEATURES EXPANDED UNDERCLASSMEN TOURNAMENT,
03/17/2008 00:00:00,"UNDER ARMOUR ANNOUNCES SEARCH FOR BREAST CANCER SURVIVORS TO BECOME THE NEW FACE OF ""POWER IN PINK"" CAMPAIGN",
03/10/2008 00:00:00,Under Armour Announces New Title Sponsorship And Team Rosters For 2008 Capital Classic,
03/03/2008 00:00:00,"UNDER ARMOUR, INC. TO PRESENT AT BANK OF AMERICA 2008 CONSUMER CONFERENCE",
02/28/2008 00:00:00,"UNDER ARMOUR NAMES CHIEF FINANCIAL OFFICER WAYNE MARINO TO
NEW POSITION OF CHIEF OPERATING OFFICER; BRAD DICKERSON, VICE PRESIDENT OF ACCOUNTING AND FINANCE, SUCCEEDS MARINO AS CFO",
02/25/2008 00:00:00,UNIVERSITY OF HAWAII ATHLETICS DEPARTMENT AND UNDER ARMOUR REACH OUTFITTER AGREEMENT FOR UH FOOTBALL,
02/20/2008 00:00:00,Under Armour® is new Official Kit Supplier for        Hannover 96,
02/14/2008 00:00:00,UNDER ARMOUR AND WELSH RUGBY UNION SIGN OFFICIAL KIT SUPPLIER AGREEMENT,
01/31/2008 00:00:00,UNDER ARMOUR REPORTS FOURTH QUARTER INCOME FROM OPERATIONS GROWTH OF 59% ON NET REVENUES GROWTH OF 29%; FULL YEAR INCOME FROM OPERATIONS GROWTH OF 52% ON NET REVENUES GROWTH OF 41%,
01/17/2008 00:00:00,"UNDER ARMOUR ANNOUNCES PRELIMINARY FINANCIAL RESULTS FOR 2007, EXCEEDING PREVIOUSLY PROVIDED OUTLOOK;REITERATES OUTLOOK FOR 2008",
01/08/2008 00:00:00,"Under Armour, Inc. To Report Fourth Quarter 2007 Earnings and Webcast Conference Call",
11/14/2007 00:00:00,"UNDER ARMOUR, INC. APPOINTS NEW SENIOR VICE PRESIDENT OF APPAREL",
11/05/2007 00:00:00,UNDER ARMOUR REPORTS FORM 4 FILING FOR CHAIRMAN AND CEO,
11/01/2007 00:00:00,UNDER ARMOUR'S FIRST BRANDED RETAIL STORE OPENS IN,
10/30/2007 00:00:00,Under Armour Reports Record Results For The Third Quarter; Raises Outlook For The Full Year,
10/15/2007 00:00:00,"Under Armour to Partner With ESPN on High School All-American Game Debuting Jan. 5, 2008 on ABC",
10/09/2007 00:00:00,"Under Armour, Inc. To Report Third Quarter 2007 Earnings and Webcast Conference Call",
09/20/2007 00:00:00,TORONTO MAPLE LEAFS & UNDER ARMOUR REACH SPONSORSHIP AGREEMENT,
09/19/2007 00:00:00,"Under Armour, Inc. to Present at Piper Jaffray",
07/31/2007 00:00:00,Under Armour Reports 51% Top Line Growth And Diluted Eps Of $0.11 For The Second Quarter; Raises Outlook For The Full Year,
07/10/2007 00:00:00,"Under Armour, Inc. To Report Second Quarter 2007 Earnings and Webcast Conference Call",
07/09/2007 00:00:00,"UNDER ARMOUR APPOINTS PETER MAHRER 
AS PRESIDENT & MANAGING DIRECTOR, EUROPE",
07/09/2007 00:00:00,"UNDER ARMOUR APPOINTS PETER MAHRER 
AS PRESIDENT & MANAGING DIRECTOR, EUROPE",
06/07/2007 00:00:00,UNDER ARMOUR ANNOUNCES NEW DISTRIBUTOR AGREEMENT TO SERVICE BENELUX REGION,
05/01/2007 00:00:00,UNDER ARMOUR REPORTS 42% TOP LINE GROWTH FOR FIRST QUARTER 2007,
04/09/2007 00:00:00,"Under Armour, Inc. to Report First Quarter 2007 Earnings and Webcast Conference Call",
03/05/2007 00:00:00,"UNDER ARMOUR, INC. TO PRESENT AT BANK OF AMERICA 2007 CONSUMER CONFERENCE",
02/01/2007 00:00:00,Under Armour Reports Record Results For Fourth Quarter And Full Year 2006; Provides Outlook For 2007,
01/10/2007 00:00:00,"Under Armour, Inc. To Report Fourth Quarter 2006 Earnings and Webcast Conference Call",
01/09/2007 00:00:00,"UNDER ARMOUR, INC. APPOINTS VICE PRESIDENT OF HUMAN RESOURCES",
11/22/2006 00:00:00,Under Armour Signs Multi-Year Senior Bowl Title Sponsorship,
11/16/2006 00:00:00,"Under Armour, Inc. Plans to List on the NYSE",
10/31/2006 00:00:00,Under Armour Reports Record Third Quarter 2006 Results,
10/11/2006 00:00:00,"Under Armour, Inc. To Report Third Quarter 2006 Earnings and Webcast Conference Call",
10/09/2006 00:00:00,"UNDER ARMOUR, INC. TO PRESENT AT PIPER JAFFRAY LONDON RETAIL, APPAREL & FOOTWEAR CONFERENCE",
10/04/2006 00:00:00,Under Armour® Extends Baltimore Running Festival Sponsorship With Corrigan Sports Enterprises Through 2008,
10/03/2006 00:00:00,Under Armour® Gears Up For The Fight Against Breast Cancer With 2006 Limited Edition 'Power In Pink' Product Line,
09/11/2006 00:00:00,Under Armour To Present At Bank Of America Investment Conference,
08/28/2006 00:00:00,"Under Armour, Inc. To Present At Goldman Sachs Global Retailing Conference",
08/07/2006 00:00:00,Under Armour Becomes An Authorized Supplier Of NFL Footwear,
07/26/2006 00:00:00,Under Armour Reports Second Quarter 2006 Results,
07/25/2006 00:00:00,Under Armour Announces a Series of Distribution Agreements to Bolster International Expansion,
07/06/2006 00:00:00,"Under Armour, Inc. To Report Second Quarter 2006 Earnings and Webcast Conference Call",
06/13/2006 00:00:00,"Under Armour, Inc. To Present At Wachovia Securities Nantucket Equity Conference",
06/07/2006 00:00:00,Under Armour Names Next Generation of Girls' Lacrosse Talent - 44 Named to Compete in First-Ever All-America Lacrosse Team,
05/26/2006 00:00:00,"Under Armour, Inc. Prices Public Offering Of Class A Common Stock",
05/25/2006 00:00:00,"As NCAA Lacrosse Championship Culminates, A New Team of Lacrosse All-Stars Emerges - Under Armour® All-America Team Named",
05/10/2006 00:00:00,Under Armour Files Registration Statement,
04/27/2006 00:00:00,Under Armour® Taps Top NFL Draft Picks A.J. Hawk and Vernon Davis to Launch Performance Footwear Line,
04/27/2006 00:00:00,"Under Armour® Announces Details of All-America Lacrosse Classic, June 16th-18th at Towson University",
04/26/2006 00:00:00,Under Armour Reports 2006 First Quarter Results,
04/14/2006 00:00:00,Under Armour® Unveils Performance Footwear Line,
04/11/2006 00:00:00,"Under Armour, Inc. To Report First Quarter 2006 Earnings and Webcast Conference Call",
03/27/2006 00:00:00,Under Armour® Partners with Texas Tech University to be the Official Outfitter of the University's Football Program,
03/15/2006 00:00:00,Under Armour Announces Management Promotions And Additions To Further Strengthen The Senior Team,
02/07/2006 00:00:00,Under Armour Reports 2005 Fourth Quarter And Full Year Results And Provides Outlook For 2006,
01/06/2006 00:00:00,"Under Armour, Inc. To Report Fourth Quarter 2005 Earnings and Webcast Conference Call",
12/01/2005 00:00:00,Under Armour to be Official Outfitter of Auburn Athletics,
11/17/2005 00:00:00,"UNDER ARMOUR, INC. PRICES PUBLIC OFFERING OF CLASS A COMMON STOCK",
09/15/2005 00:00:00,"Under Armour® Launches Third Installment of “Protect This House” TV Ad Trilogy, Teasing First Footwear and Entrance into Football Cleat Market",
08/26/2005 00:00:00,Under Armour® Files IPO Registration Statement with the SEC,
08/26/2005 00:00:00,UNDER ARMOUR® FILES IPO REGISTRATION STATEMENT WITH THE SEC,
08/26/2005 00:00:00,"Under Armour® Announces First Annual Lacrosse All-American Games, Set for June 2006 in Baltimore",
08/26/2005 00:00:00,"UNDER ARMOUR® ANNOUNCES FIRST ANNUAL LACROSSE ALL-AMERICAN GAMES, SET FOR JUNE 2006 IN BALTIMORE",
05/25/2005 00:00:00,UNDER ARMOUR® EXPANDS EXECUTIVE TEAM WITH FOUR NEW HIRES,
05/16/2005 00:00:00,"Under Armour® Doubles Contribution to Breast Cancer Research And Education with Launch of 2005 ""Power in Pink"" Promotion",
05/16/2005 00:00:00,"UNDER ARMOUR® DOUBLES CONTRIBUTION TO BREAST CANCER RESEARCH AND EDUCATION WITH LAUNCH OF 2005 ""POWER IN PINK"" PROMOTION",
04/28/2005 00:00:00,"UNDER ARMOUR® ENHANCES PERFORMANCE BELOW THE BELT, REVEALING NEW MEN'S PERFORMANCE APPAREL UNDERWEAR LINE",
03/01/2005 00:00:00,"BALTIMORE MARATHON PURSE SET AT $100,000",
01/01/2005 00:00:00,UNDER ARMOUR® CLOSES OUT A YEAR IN THE HEADLINES,
10/11/2004 00:00:00,BALTIMORE MARATHON EVENTS FINALIZED,
09/20/2004 00:00:00,"""LADDER 49"" SCREENING ANNOUNCED",
07/11/2004 00:00:00,UNDER ARMOUR MICROMOVIE SET TO DEBUT,
12/01/2003 00:00:00,UNDER ARMOUR ON INC. 500,
08/23/2003 00:00:00,UNDER ARMOUR LAUNCHES 'BREAKDOWN' TV CAMPAIGN,
06/20/2003 00:00:00,PLANK NAMED ENTREPRENEUR OF THE YEAR,
05/01/2003 00:00:00,UNDER ARMOUR ANNOUNCES ACCESSORIES AGREEMENT,
